artist,gender,yearOfBirth,yearOfDeath,placeOfBirth,placeOfDeath,artistRole,title,medium,creditLine,year,acquisitionYear,width,height,units,thumbnailUrl,artwork_url,artist_url,medium_normalized,name_normalized
"Rigby, Elizabeth",Female,1809,1893,"Norwich, United Kingdom","London, United Kingdom",artist,[title not known],"Graphite, chalk and gouache on paper",Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997,260,183,mm,http://www.tate.org.uk/art/images/work/T/T09/T09780_8.jpg,http://www.tate.org.uk/art/artworks/rigby-title-not-known-t09780,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,Graphite and Watercolor,Elizabeth Rigby
"Rigby, Elizabeth",Female,1809,1893,"Norwich, United Kingdom","London, United Kingdom",artist,[title not known],Graphite and chalk on paper,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997,365,263,mm,http://www.tate.org.uk/art/images/work/T/T09/T09799_8.jpg,http://www.tate.org.uk/art/artworks/rigby-title-not-known-t09799,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,Graphite and Watercolor,Elizabeth Rigby
"Rigby, Elizabeth",Female,1809,1893,"Norwich, United Kingdom","London, United Kingdom",artist,[title not known] Verso: Sketch,"Graphite, watercolour and gouache on paper. Verso: graphite on paper",Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997,310,242,mm,http://www.tate.org.uk/art/images/work/T/T09/T09801_8.jpg,http://www.tate.org.uk/art/artworks/rigby-title-not-known-verso-sketch-t09801,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,Graphite and Watercolor,Elizabeth Rigby
"Rigby, Elizabeth",Female,1809,1893,"Norwich, United Kingdom","London, United Kingdom",artist,[title not known],Graphite on paper,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997,229,185,mm,http://www.tate.org.uk/art/images/work/T/T09/T09804_8.jpg,http://www.tate.org.uk/art/artworks/rigby-title-not-known-t09804,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,Graphite and Watercolor,Elizabeth Rigby
"Rigby, Elizabeth",Female,1809,1893,"Norwich, United Kingdom","London, United Kingdom",artist,[title not known],Graphite on paper,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997,164,119,mm,http://www.tate.org.uk/art/images/work/T/T09/T09807_8.jpg,http://www.tate.org.uk/art/artworks/rigby-title-not-known-t09807,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,Graphite and Watercolor,Elizabeth Rigby
"Rigby, Elizabeth",Female,1809,1893,"Norwich, United Kingdom","London, United Kingdom",artist,[title not known],Graphite on paper,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997,257,179,mm,http://www.tate.org.uk/art/images/work/T/T09/T09809_8.jpg,http://www.tate.org.uk/art/artworks/rigby-title-not-known-t09809,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,Graphite and Watercolor,Elizabeth Rigby
"Rigby, Elizabeth",Female,1809,1893,"Norwich, United Kingdom","London, United Kingdom",artist,Two Women,Graphite on paper,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997,266,199,mm,http://www.tate.org.uk/art/images/work/T/T09/T09810_8.jpg,http://www.tate.org.uk/art/artworks/rigby-two-women-t09810,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,Graphite and Watercolor,Elizabeth Rigby
"Rigby, Elizabeth",Female,1809,1893,"Norwich, United Kingdom","London, United Kingdom",artist,[title not known],Graphite on paper,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997,300,242,mm,http://www.tate.org.uk/art/images/work/T/T09/T09811_8.jpg,http://www.tate.org.uk/art/artworks/rigby-title-not-known-t09811,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,Graphite and Watercolor,Elizabeth Rigby
"Rigby, Elizabeth",Female,1809,1893,"Norwich, United Kingdom","London, United Kingdom",artist,[title not known],Graphite on paper,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997,283,241,mm,http://www.tate.org.uk/art/images/work/T/T09/T09812_8.jpg,http://www.tate.org.uk/art/artworks/rigby-title-not-known-t09812,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,Graphite and Watercolor,Elizabeth Rigby
"Rigby, Elizabeth",Female,1809,1893,"Norwich, United Kingdom","London, United Kingdom",artist,[title not known],Graphite on paper,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997,323,240,mm,http://www.tate.org.uk/art/images/work/T/T09/T09813_8.jpg,http://www.tate.org.uk/art/artworks/rigby-title-not-known-t09813,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,Graphite and Watercolor,Elizabeth Rigby
"Rigby, Elizabeth",Female,1809,1893,"Norwich, United Kingdom","London, United Kingdom",artist,[title not known],Graphite on paper,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997,321,243,mm,http://www.tate.org.uk/art/images/work/T/T09/T09814_8.jpg,http://www.tate.org.uk/art/artworks/rigby-title-not-known-t09814,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,Graphite and Watercolor,Elizabeth Rigby
"Rigby, Elizabeth",Female,1809,1893,"Norwich, United Kingdom","London, United Kingdom",artist,[title not known],Graphite on paper,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997,376,276,mm,http://www.tate.org.uk/art/images/work/T/T09/T09815_8.jpg,http://www.tate.org.uk/art/artworks/rigby-title-not-known-t09815,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,Graphite and Watercolor,Elizabeth Rigby
"Rigby, Elizabeth",Female,1809,1893,"Norwich, United Kingdom","London, United Kingdom",artist,[title not known],Graphite on paper,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997,288,271,mm,http://www.tate.org.uk/art/images/work/T/T09/T09816_8.jpg,http://www.tate.org.uk/art/artworks/rigby-title-not-known-t09816,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,Graphite and Watercolor,Elizabeth Rigby
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Yellow Ring,Aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1971,1975,254,254,mm,http://www.tate.org.uk/art/images/work/P/P01/P01233_8.jpg,http://www.tate.org.uk/art/artworks/lim-yellow-ring-p01233,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Woodcut Blue,Woodcut on paper,Presented by the artist 1977,1974,1977,254,511,mm,,http://www.tate.org.uk/art/artworks/lim-woodcut-blue-p02440,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,BX I,Relief print on paper,Presented by the artist 1977,1975,1977,198,232,mm,,http://www.tate.org.uk/art/artworks/lim-bx-i-p02441,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,BX II,Relief print on paper,Presented by the artist 1977,1975,1977,197,232,mm,http://www.tate.org.uk/art/images/work/P/P02/P02442_8.jpg,http://www.tate.org.uk/art/artworks/lim-bx-ii-p02442,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Woodcut,Woodcut on paper,Presented by the artist 1977,1975,1977,240,275,mm,http://www.tate.org.uk/art/images/work/P/P02/P02443_8.jpg,http://www.tate.org.uk/art/artworks/lim-woodcut-p02443,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Screenprint - Blue on Blue,Screenprint on paper,Purchased 1976,1968,1976,387,356,mm,,http://www.tate.org.uk/art/artworks/lim-screenprint-blue-on-blue-p07177,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Screenprint - White on White,Screenprint on paper,Purchased 1976,1968,1976,391,356,mm,http://www.tate.org.uk/art/images/work/P/P07/P07178_8.jpg,http://www.tate.org.uk/art/artworks/lim-screenprint-white-on-white-p07178,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Blue Disc,Intaglio print on paper,Purchased 1976,1970,1976,178,178,mm,http://www.tate.org.uk/art/images/work/P/P07/P07181_8.jpg,http://www.tate.org.uk/art/artworks/lim-blue-disc-p07181,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Silver Engraving,Intaglio print on paper,Purchased 1976,1970,1976,114,114,mm,http://www.tate.org.uk/art/images/work/P/P07/P07183_8.jpg,http://www.tate.org.uk/art/artworks/lim-silver-engraving-p07183,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Brown Aquatint,Aquatint on paper,Purchased 1976,1972,1976,445,438,mm,http://www.tate.org.uk/art/images/work/P/P07/P07187_8.jpg,http://www.tate.org.uk/art/artworks/lim-brown-aquatint-p07187,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,[no title],Screenprint on paper,Purchased 1976,1972,1976,376,384,mm,,http://www.tate.org.uk/art/artworks/lim-no-title-p07188,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,[no title],Screenprint on paper,Purchased 1976,1972,1976,376,384,mm,,http://www.tate.org.uk/art/artworks/lim-no-title-p07189,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,[no title],Screenprint on paper,Purchased 1976,1972,1976,376,385,mm,,http://www.tate.org.uk/art/artworks/lim-no-title-p07190,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,[no title],Screenprint on paper,Purchased 1976,1972,1976,376,383,mm,,http://www.tate.org.uk/art/artworks/lim-no-title-p07191,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Jaune Foncé,Intaglio print on paper,Purchased 1976,1972,1976,225,225,mm,http://www.tate.org.uk/art/images/work/P/P07/P07192_8.jpg,http://www.tate.org.uk/art/artworks/lim-jaune-fonce-p07192,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Ballet of the Woodpeckers,"Glass, metal, tranformers, motors and egg",Purchased with assistance from the Patrons of New Art 1991,1986,1991,,,,http://www.tate.org.uk/art/images/work/T/T06/T06551_8.jpg,http://www.tate.org.uk/art/artworks/horn-ballet-of-the-woodpeckers-t06551,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Orlando,Mixed media,"Purchased with assistance from the American Fund for the Tate Gallery, courtesy of Edwin C. Cohen and General Atlantic Partners 1991",1988,1991,3000,2000,mm,http://www.tate.org.uk/art/images/work/T/T06/T06553_8.jpg,http://www.tate.org.uk/art/artworks/horn-orlando-t06553,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Duncombe, Susanna",Female,1725,1812,,"London, United Kingdom",after,"A Scene of Murder (Letters XV, p. 182), engraved by Isaac Taylor",Etching on paper,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,1773,1986,58,68,mm,http://www.tate.org.uk/art/images/work/T/T04/T04317_8.jpg,http://www.tate.org.uk/art/artworks/duncombe-a-scene-of-murder-letters-xv-p-182-engraved-by-isaac-taylor-t04317,http://www.tate.org.uk/art/artists/susanna-duncombe-nee-susanna-highmore-2284,Etching,Susanna Duncombe
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Jaune Foncé Aquatint,Intaglio print on paper,Purchased 1976,1972,1976,225,225,mm,http://www.tate.org.uk/art/images/work/P/P07/P07193_8.jpg,http://www.tate.org.uk/art/artworks/lim-jaune-fonce-aquatint-p07193,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Ladder Series III,Intaglio print on paper,Purchased 1976,1972,1976,,,,http://www.tate.org.uk/art/images/work/P/P07/P07194_8.jpg,http://www.tate.org.uk/art/artworks/lim-ladder-series-iii-p07194,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Ladder Series IV,Intaglio print on paper,Purchased 1976,1972,1976,,,,http://www.tate.org.uk/art/images/work/P/P07/P07195_8.jpg,http://www.tate.org.uk/art/artworks/lim-ladder-series-iv-p07195,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,Dead Hen,Bronze,Purchased 1992,1957,1992,130,600,mm,http://www.tate.org.uk/art/images/work/T/T06/T06552_8.jpg,http://www.tate.org.uk/art/artworks/frink-dead-hen-t06552,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Metal,Dame Elisabeth Frink
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,Chaucer’s Tale of Sir Topaz,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1972,1975,499,346,mm,http://www.tate.org.uk/art/images/work/P/P01/P01114_8.jpg,http://www.tate.org.uk/art/artworks/frink-chaucers-tale-of-sir-topaz-p01114,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
"Rego, Paula",Female,1935,,"Lisboa, Portugal",,artist,Drawing for ‘The Dance’,Ink on paper,Presented by the artist 1989,1988,1989,296,421,mm,,http://www.tate.org.uk/art/artworks/rego-drawing-for-the-dance-t05546,http://www.tate.org.uk/art/artists/paula-rego-1823,Ink,Paula Rego
"Rego, Paula",Female,1935,,"Lisboa, Portugal",,artist,The Dance,Acrylic paint on paper on canvas,Purchased 1989,1988,1989,2126,2740,mm,http://www.tate.org.uk/art/images/work/T/T05/T05534_8.jpg,http://www.tate.org.uk/art/artworks/rego-the-dance-t05534,http://www.tate.org.uk/art/artists/paula-rego-1823,Acrylic Paint,Paula Rego
"Rego, Paula",Female,1935,,"Lisboa, Portugal",,artist,Bride,Pastel on paper,Purchased 1995,1994,1995,1200,1606,mm,http://www.tate.org.uk/art/images/work/T/T06/T06959_8.jpg,http://www.tate.org.uk/art/artworks/rego-bride-t06959,http://www.tate.org.uk/art/artists/paula-rego-1823,Pastel,Paula Rego
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Sculpture with Profiles,Alabaster on alabaster base,Bequeathed by Mrs Helen Margaret Murray in memory of her husband Frederick Lewis Staite Murray 1992,1932,1992,230,239,mm,http://www.tate.org.uk/art/images/work/T/T06/T06520_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-sculpture-with-profiles-t06520,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Stone,Dame Barbara Hepworth
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Concert for Anarchy,"Piano, hydraulic rams and compressor",Purchased with assistance from the Art Fund and the Friends of the Tate Gallery 1999,1990,1999,1500,1060,mm,http://www.tate.org.uk/art/images/work/T/T07/T07517_8.jpg,http://www.tate.org.uk/art/artworks/horn-concert-for-anarchy-t07517,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Ladder Series V,Intaglio print on paper,Purchased 1976,1972,1976,,,,http://www.tate.org.uk/art/images/work/P/P07/P07196_8.jpg,http://www.tate.org.uk/art/artworks/lim-ladder-series-v-p07196,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Yellow Ochre Aquatint,Intaglio print on paper,Purchased 1976,1972,1976,270,295,mm,http://www.tate.org.uk/art/images/work/P/P07/P07197_8.jpg,http://www.tate.org.uk/art/artworks/lim-yellow-ochre-aquatint-p07197,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Silver Engraving,Intaglio print on paper,Purchased 1976,1973,1976,419,257,mm,http://www.tate.org.uk/art/images/work/P/P07/P07198_8.jpg,http://www.tate.org.uk/art/artworks/lim-silver-engraving-p07198,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Lim, Kim",Female,1936,1997,Singapore,"London, United Kingdom",artist,Dunhuang Series,Lithograph on paper,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,1980,1999,313,226,mm,http://www.tate.org.uk/art/images/work/P/P11/P11581_8.jpg,http://www.tate.org.uk/art/artworks/lim-dunhuang-series-p11581,http://www.tate.org.uk/art/artists/kim-lim-1512,Print,Kim Lim
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,Dying King,Bronze,Purchased with assistance from the Art Fund 1998,1963,1998,1850,400,mm,http://www.tate.org.uk/art/images/work/T/T07/T07395_8.jpg,http://www.tate.org.uk/art/artworks/frink-dying-king-t07395,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Metal,Dame Elisabeth Frink
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,Goggle Head,Bronze,Purchased 1998,1969,1998,600,565,mm,http://www.tate.org.uk/art/images/work/T/T07/T07396_8.jpg,http://www.tate.org.uk/art/artworks/frink-goggle-head-t07396,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Metal,Dame Elisabeth Frink
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,The Nun’s Priests’ Tale,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1972,1975,497,345,mm,http://www.tate.org.uk/art/images/work/P/P01/P01115_8.jpg,http://www.tate.org.uk/art/artworks/frink-the-nuns-priests-tale-p01115,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Drawing for ‘Sculpture with Colour’ (Forms with Colour),"Gouache, oil paint and graphite on paper",Accepted by HM Government in lieu of tax and allocated to the Tate Gallery 1995,1941,1995,217,392,mm,http://www.tate.org.uk/art/images/work/T/T07/T07010_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-drawing-for-sculpture-with-colour-forms-with-colour-t07010,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Oil Paint,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Two Forms,Alabaster on limestone base,Purchased 1996,1933,1996,260,296,mm,http://www.tate.org.uk/art/images/work/T/T07/T07123_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-two-forms-t07123,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Stone,Dame Barbara Hepworth
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,The Physician’s Tale,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1972,1975,498,347,mm,http://www.tate.org.uk/art/images/work/P/P01/P01116_8.jpg,http://www.tate.org.uk/art/artworks/frink-the-physicians-tale-p01116,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,The Pardoner’s Tale,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1972,1975,497,345,mm,http://www.tate.org.uk/art/images/work/P/P01/P01117_8.jpg,http://www.tate.org.uk/art/artworks/frink-the-pardoners-tale-p01117,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,The Wife of Bath’s Tale,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1972,1975,502,348,mm,http://www.tate.org.uk/art/images/work/P/P01/P01118_8.jpg,http://www.tate.org.uk/art/artworks/frink-the-wife-of-baths-tale-p01118,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,The Summoner’s Tale,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1972,1975,500,346,mm,http://www.tate.org.uk/art/images/work/P/P01/P01119_8.jpg,http://www.tate.org.uk/art/artworks/frink-the-summoners-tale-p01119,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,The Clerk’s Tale,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1972,1975,500,347,mm,http://www.tate.org.uk/art/images/work/P/P01/P01120_8.jpg,http://www.tate.org.uk/art/artworks/frink-the-clerks-tale-p01120,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,The Merchant’s Tale,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1972,1975,500,347,mm,http://www.tate.org.uk/art/images/work/P/P01/P01121_8.jpg,http://www.tate.org.uk/art/artworks/frink-the-merchants-tale-p01121,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,Berlin Exercises: Dreaming under Water,"Film, 16mm, shown as video, colour and sound",Presented by the artist 2000,1974,2000,,,,,http://www.tate.org.uk/art/artworks/horn-berlin-exercises-dreaming-under-water-t07625,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Film,Rebecca Horn
"Horn, Rebecca",Female,1944,,"Michelstadt, Deutschland",,artist,The Ravens Half Moon,"Feathers, metal and motor",Presented by the artist 2001,2001,2001,53,900,mm,,http://www.tate.org.uk/art/artworks/horn-the-ravens-half-moon-t07741,http://www.tate.org.uk/art/artists/rebecca-horn-2269,Mixed Media,Rebecca Horn
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,The Squire’s Tale,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1972,1975,498,347,mm,http://www.tate.org.uk/art/images/work/P/P01/P01122_8.jpg,http://www.tate.org.uk/art/artworks/frink-the-squires-tale-p01122,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,The Franklin’s Tale,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1972,1975,500,347,mm,http://www.tate.org.uk/art/images/work/P/P01/P01123_8.jpg,http://www.tate.org.uk/art/artworks/frink-the-franklins-tale-p01123,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,The Second Nun’s Tale,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1972,1975,497,345,mm,http://www.tate.org.uk/art/images/work/P/P01/P01124_8.jpg,http://www.tate.org.uk/art/artworks/frink-the-second-nuns-tale-p01124,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,The Manciple’s Tale,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1972,1975,497,345,mm,http://www.tate.org.uk/art/images/work/P/P01/P01125_8.jpg,http://www.tate.org.uk/art/artworks/frink-the-manciples-tale-p01125,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,Goggled Head,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1973,1975,559,441,mm,http://www.tate.org.uk/art/images/work/P/P01/P01126_8.jpg,http://www.tate.org.uk/art/artworks/frink-goggled-head-p01126,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,Golden Eagle,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1974,1975,536,464,mm,http://www.tate.org.uk/art/images/work/P/P01/P01127_8.jpg,http://www.tate.org.uk/art/artworks/frink-golden-eagle-p01127,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,Goshawk,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1974,1975,540,465,mm,http://www.tate.org.uk/art/images/work/P/P01/P01128_8.jpg,http://www.tate.org.uk/art/artworks/frink-goshawk-p01128,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
"Frink, Dame Elisabeth",Female,1930,1993,"Suffolk, United Kingdom","Dorset, United Kingdom",artist,Honey Buzzard,Etching and aquatint on paper,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1974,1975,540,465,mm,http://www.tate.org.uk/art/images/work/P/P01/P01129_8.jpg,http://www.tate.org.uk/art/artworks/frink-honey-buzzard-p01129,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124,Etching,Dame Elisabeth Frink
